a70b9a51c71cfd396b34c074dd4c379b	13079	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/01_RC2_E_RC2_1_NAO_USAR_AINDA/GERACAO_RC2_PC30_A_PARTIR_DA_RC1_3_HOMOLOGADA.txt
735f1b166d076ec113bcad6f03284145	12927	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/01_RC2_E_RC2_1_NAO_USAR_AINDA/MAPA_RASTREABILIDADE_USO_REAL_CONTROLADO_PC30_RC2_1_BLOCO_001_2026-06-21.txt
56f69433599a46d9cd4f92ed42ac99a5	17781	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/01_RC2_E_RC2_1_NAO_USAR_AINDA/PACOTE_FECHAMENTO_AUDITORIA_HOMOLOGACAO_OPERACIONAL_LIMITADA_PC30_RC2_1_2026-06-21.txt
0d6433b4d329b1f5aad078164d468448	16693	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/01_RC2_E_RC2_1_NAO_USAR_AINDA/PACOTE_USO_REAL_CONTROLADO_PC30_RC2_1_2026-06-21.txt
190359173b2a8aa4c7d595269e264d92	958	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/01_RC2_E_RC2_1_NAO_USAR_AINDA/RETOMADA_MODO_COBERTURA_PADRAO_PC30_RC2_1_APOS_BLOCO_001_2026-06-21.txt
53a11c51c96242ac74a56b1f2c80e9a0	20976	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/02_VERSOES_ANTIGAS_E_CANDIDATAS/AUDITOR_ORIENTADOR_COMENTARIOS_WORD_HISTORIA_DAS_CIENCIAS_v0_2_2_PC30_RC1_3_ID_QUARENTENA.txt
fa0faf5e64dd89e615d978b8ad3a4594	14794	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/02_VERSOES_ANTIGAS_E_CANDIDATAS/PACOTE_AUDITORIA_SEVERA_PC30_RC1_2026-06-21.txt
7adec5ff2e4ce9f91188b4ed440d6a40	11311	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/02_VERSOES_ANTIGAS_E_CANDIDATAS/PACOTE_AUDITORIA_SEVERA_PC30_RC2_2026-06-21.txt
96f8271a2d8c6e9c277f0b9758984dfc	14486	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/AUDITORIA_INTEGRACAO_PROTOCOLO_ZONA_SEGURA_MIGRACAO_PROMPTS_100_2026-06-22.txt
c9e003e58112234c72f23f8563918442	8829	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/AUDITOR_ORIENTADOR_COMENTARIOS_WORD_HISTORIA_DAS_CIENCIAS v0.2.1_RC4 DRIVE_FIRST_BVAA_ZONA_SEGURA.txt
dfb2d44b4c91703564eea096ffbc096d	8979	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/AUDITOR_ORIENTADOR_COMENTARIOS_WORD_HISTORIA_DAS_CIENCIAS_v0_2 1_RC4_DRIVE_FIRST_BVAA_ZONA_SEGURA.txt
fb8c793307de046d4eb09417c9609297	44888	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/AUDITOR_ORIENTADOR_COMENTARIOS_WORD_HISTORIA_DAS_CIENCIAS_v0_21_RC3_DRIVE_FIRST_BVAA_ZONA_SEGURA.txt
5eb8b93b82316e25ba51452e221c6b49	79236	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/AUDITOR_ORIENTADOR_COMENTARIOS_WORD_HISTORIA_DAS_CIENCIAS_v0_2_1_DRIVE_FIRST_BVAA_ZONA_SEGURA.txt
d5222271c945419fe992061c5ebac4f5	95750	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/AUDITOR_ORIENTADOR_COMENTARIOS_WORD_HISTORIA_DAS_CIENCIAS_v0_2_1_RC2_DRIVE_FIRST_BVAA_ZONA_SEGURA.txt
0b12b30acaf2167faae00995705005ba	64210	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/AUDITOR_ORIENTADOR_COMENTARIOS_WORD_HISTORIA_DAS_CIENCIAS_v0_2_1_RC4_DRIVE_FIRST_BVAA_ZONA_SEGURA.txt
a6086b1390344b9945473692e55603d3	62342	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/AUDITOR_ORIENTADOR_COMENTARIOS_WORD_HISTORIA_DAS_CIENCIAS_v0_2_1_RC4_DRIVE_FIRST_BVAA_ZONA_SEGURA_EXECUTAVEL.txt
6b73ab7528ca3b4e25209f7443f51592	44963	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/AUDITOR_ORIENTADOR_COMENTARIOS_WORD_HISTORIA_DAS_CIENCIAS_v0_2_2_PC30_RC1_DRIVE_FIRST_BVAA_ZONA_SEGURA_CANDIDATA.txt
56f69433599a46d9cd4f92ed42ac99a5	17781	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/Auditor 30%.txt
102fb0c5cfab75d4e691d2bc4135b63b	52278	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/BOT_ASSESSOR_OPERACIONAL_AUDITOR_COMENTARIOS_WORD_HISTORIA_DAS_CIENCIAS_v0_1_3_ZONA_SEGURA.txt
0eeda16bed7f610b9f99c1b0be0b66ed	9440	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/PACOTE_BVAA_DRIVE_BANDEIRA_1994_P14_COMENTARIO_WORD_053_2026-06-21.txt
593e23a2a13f0b0d3b976dca0dd10726	49750	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/PACOTE_COMPLEMENTAR_ARTEFATOS_AUSENTES_PROMPTS_100_ZONA_SEGURA_2026-06-22.txt
6bf8b5c4debc6fc12539206e9736483a	11590	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/PACOTE_FECHAMENTO_HOMOLOGACAO_CONTROLADA_BOT_JUNIOR_ASSESSOR_PC30_v0_1_4_2026-06-22.txt
9d56580cc4e1c91251ee3c19943b86fd	26551	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/PACOTE_MIGRACAO_ARQUITETURAL_PROMPTS_100_ZONA_SEGURA_2026-06-22.txt
2397e47cdcdab6556a3c15ad53d6a167	28327	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/PACOTE_MIGRACAO_FINAL_AUDITOR_EXTERNO_PC30_2026-06-22.txt
44f986c2df451e4cc39846284c379951	44188	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/PACOTE_TESTE_CONTROLADO_PC30_RC1_2_CORRIGIDO.txt
fb3ff5eb2abe9bb872c560510a42e616	31424	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/99_NAO_USAR_ARQUIVO_MORTO/04_PASTAS_BRUTAS_ANTIGAS/PACOTE_TESTE_CONTROLADO_PROMPTS_100_ZONA_SEGURA_2026-06-22.txt
